encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
lm__llmrails/ember-v1,passthrough,LogisticRegression,5000,500,us_presidential,text_only,0.618,0.6669629700813633
lm__llmrails/ember-v1,passthrough,LogisticRegression,5000,500,us_presidential,text_only,0.6,0.6425095473662161
lm__llmrails/ember-v1,passthrough,LogisticRegression,5000,500,us_presidential,text_only,0.624,0.6676422477387901
lm__llmrails/ember-v1,passthrough,LogisticRegression,5000,500,us_presidential,text_only,0.624,0.6621019924402588
lm__llmrails/ember-v1,passthrough,LogisticRegression,5000,500,us_presidential,text_only,0.644,0.7022320925666651
lm__llmrails/ember-v1,passthrough,LogisticRegression,5000,500,us_presidential,text_only,0.632,0.6753715192612899
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.82,0.8990069146973416
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.826,0.8996487908140355
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.782,0.8594632768361582
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.816,0.8828019973113116
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.802,0.8855603310026301
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.816,0.8919323346776774
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,all,0.788,0.8838781420502728
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.59,0.6405079334520543
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.594,0.6196356405157483
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.576,0.6152494221879815
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.576,0.609516036105243
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.582,0.6179517608570144
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.614,0.6567841367390053
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,500,500,us_presidential,text_only,0.626,0.6683066929070866
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.796,0.8849859494179044
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.848,0.9240582356332885
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.834,0.9119652920081966
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.822,0.8899216986117116
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.814,0.89733895128086
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.832,0.9092592592592593
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,all,0.806,0.8926325390856285
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.584,0.6556242472902449
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.62,0.6757479659170991
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.572,0.5965916367827869
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.58,0.6091255544346768
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.622,0.6723994296608404
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.586,0.6647342995169082
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,1000,500,us_presidential,text_only,0.604,0.6287065337408586
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.84,0.9301654944808471
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.846,0.9298999599839937
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.844,0.9151786430508093
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.844,0.9190912873695666
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.804,0.8895140992962375
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.822,0.9068225091601463
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,all,0.836,0.9037504600073601
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.604,0.6531184415001842
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.63,0.6927811124449781
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.634,0.6753862444048707
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.624,0.679750016004097
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.6,0.6303964475224034
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.61,0.6389862237795805
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,2000,500,us_presidential,text_only,0.61,0.6525464407430519
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.818,0.8996296830664164
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.822,0.9108437414605135
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.846,0.9185162663423533
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.862,0.9318902556217566
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.838,0.9202295644367495
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.82,0.9053623957177991
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,all,0.846,0.9151178094504364
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,text_only,0.608,0.6659132079706311
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,text_only,0.626,0.6850556975454501
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,text_only,0.608,0.6616232737514202
lm__thenlper/gte-large,PCA_30,GradientBoostingClassifier,3000,500,us_presidential,text_only,0.596,0.6311422897046575
